,pred,test,stdev,2_sigma_event,3_sigma_event
310,0.9651007,1.7161973909717607,1.591249942779541,0,0
311,1.3562965,2.109731540395049,1.5331250429153442,0,0
312,1.238549,1.15836569374212,1.872499942779541,0,0
313,1.5710422,1.5140892821131653,2.1731250286102295,0,0
314,0.9501725,0.8166465869481524,2.046250104904175,0,0
315,0.66419244,0.014495669320492566,1.90625,0,0
316,0.9085259,1.2720218721924947,1.8849999904632568,0,0
317,0.6966307,0.9059826319990512,1.865625023841858,0,0
318,1.4944272,1.9198682811747192,1.7174999713897705,0,0
319,0.4628242,0.7353002191375942,2.259999990463257,0,0
320,0.88042533,1.215384381454688,2.0506250858306885,0,0
321,0.5825582,0.7004046703834926,1.9456249475479126,0,0
322,0.69703144,0.15038264935447038,1.9512499570846558,0,0
323,1.2420292,1.1798213329250078,2.094374895095825,0,0
324,0.18978345,0.13872773708630617,2.156874895095825,0,0
325,0.61525464,0.6191550113943102,2.0,0,0
326,1.4110547,1.1595363765953584,2.056874990463257,0,0
327,0.13381624,0.011893598872346475,1.9981249570846558,0,0
328,0.2303294,0.2837872410464934,2.1237499713897705,0,0
329,0.70961195,0.5668185932568964,2.1543750762939453,0,0
330,0.4135898,0.376131212201779,2.008125066757202,0,0
331,0.13620853,0.034946404998976,1.9149999618530273,0,0
332,0.2628873,0.311047942359499,1.7374999523162842,0,0
333,0.13807887,0.0004910960689316815,1.7131249904632568,0,0
334,0.13473213,0.052956415977765375,1.7200000286102295,0,0
335,0.071833014,0.024021249290478483,1.7400000095367432,0,0
336,0.26136225,0.07348186660924301,1.7581249475479126,0,0
337,0.6110375,0.5107760156769738,1.7918750047683716,0,0
338,0.07167804,0.15034158738360473,1.9118750095367432,0,0
339,0.34636137,0.19632343426501034,1.6487499475479126,0,0
340,0.595781,0.5209595347710201,1.6043750047683716,0,0
341,0.21787351,0.2855844110339142,1.5881249904632568,0,0
342,0.07379317,0.11513537678548122,1.627500057220459,0,0
343,0.2247389,0.27981303867278373,1.5693750381469727,0,0
344,0.46157184,0.25489075924761295,1.518125057220459,0,0
345,0.7176518,0.6876323433073076,1.5575000047683716,0,0
346,0.7527299,0.6343958342218388,1.4512499570846558,0,0
347,0.31886467,0.37506226125339787,1.3393750190734863,0,0
348,0.10214728,0.11632477802611746,1.3224999904632568,0,0
349,0.46837565,0.16624481984811634,1.2956249713897705,0,0
350,0.88474935,0.7309607857775123,1.3693749904632568,0,0
351,0.76930016,0.02378801148224913,1.4700000286102295,0,0
352,1.5915525,1.6622767166849246,1.415624976158142,0,0
353,0.5228423,0.4515209624322492,1.462499976158142,0,0
354,2.0509028,1.6480800229859174,1.4356249570846558,0,0
355,1.0054662,0.6383071797624511,1.3887499570846558,0,0
356,0.7012208,0.8561703383136088,1.3424999713897705,0,0
357,1.285697,1.9946457144641816,1.2893749475479126,0,0
358,1.6303539,2.345200015445117,1.3168749809265137,0,0
359,0.87661,0.45492585996008666,1.293125033378601,0,0
360,0.5471101,0.3795999389219728,1.3156249523162842,0,0
361,0.17483985,0.17433172837456418,1.2793749570846558,0,0
362,0.086438715,0.013931594463950241,1.3068749904632568,0,0
363,0.27149048,0.32986574176779143,1.3875000476837158,0,0
364,0.14141768,0.08610325266627544,1.3056249618530273,0,0
365,0.6421921,0.4912620579891315,1.2418750524520874,0,0
366,0.7335294,1.0418279824134313,1.1425000429153442,0,0
367,0.99982834,0.034007928698884166,1.1668750047683716,0,0
368,1.3679905,1.8618414482663166,1.1818749904632568,0,0
369,0.82745546,0.8973275293027331,1.144374966621399,0,0
370,0.80695266,1.1496144321946993,1.1606249809265137,0,0
371,1.574431,1.7573913532488212,1.1581250429153442,0,0
372,0.5725789,0.8475033615734958,1.212499976158142,0,0
373,0.72609395,0.815972742569501,1.215000033378601,0,0
374,0.6783701,0.2585221372402333,1.1593749523162842,0,0
375,0.7591563,0.5847056661425206,1.1237499713897705,0,0
376,0.64644957,0.9334197421421147,1.068750023841858,0,0
377,1.2509825,1.324637738453804,1.1100000143051147,0,0
378,0.36413002,0.15475537352591298,1.103124976158142,0,0
379,0.5657296,0.4709341137362621,1.1349999904632568,0,0
380,1.6208961,1.5040064316854702,1.1643749475479126,0,0
381,0.60905015,0.5521845779310599,1.299375057220459,0,0
382,0.33700615,0.2561880766560869,1.190000057220459,0,0
383,0.9708846,1.356952940303285,1.221250057220459,0,0
384,1.1540315,1.3680232439391173,1.3212499618530273,0,0
385,0.47494578,0.944463367733457,1.2012499570846558,0,0
386,1.4819794,1.3162978207494629,1.1112500429153442,0,0
387,0.8917283,1.2796588397941069,1.136875033378601,0,0
388,1.4996347,1.4233964036588165,1.136875033378601,0,0
389,0.33792436,0.4173391014736263,1.0499999523162842,0,0
390,0.8612967,1.0186572526166293,1.081874966621399,0,0
391,0.36419502,0.34298962906830277,1.136875033378601,0,0
392,0.48728126,0.42653099614037043,1.122499942779541,0,0
393,1.0222683,1.056279723283935,1.1518750190734863,0,0
394,0.34463906,0.0029034431649230075,1.0787500143051147,0,0
395,1.250896,0.9552378456315067,1.080625057220459,0,0
396,0.5865825,0.40582023782926396,1.1281249523162842,0,0
397,0.32389525,0.15950262891065936,1.3043750524520874,0,0
398,0.16210592,0.03144080390786867,1.1918749809265137,0,0
399,0.1967383,0.10631864982065858,1.1218750476837158,0,0
400,0.68822104,0.6089227768054033,1.0693750381469727,0,0
401,0.12211126,0.030343123793348747,0.9775000214576721,0,0
402,0.2919962,0.27511810147621363,0.925000011920929,0,0
403,0.16919214,0.0766310429525369,0.9568750262260437,0,0
404,0.18911034,0.14782101073252252,0.9637500047683716,0,0
405,0.1974864,0.29650701992753625,0.9043750166893005,0,0
406,0.508831,0.6087632997260756,0.9399999976158142,0,0
407,0.5278813,0.4559234430385846,0.9737499952316284,0,0
408,0.58610046,0.44078473364039816,0.9456250071525574,0,0
409,0.40741548,0.11946510865851873,0.9731249809265137,0,0
410,1.312089,1.4377735849901714,0.9262499809265137,0,0
411,0.52950615,0.39289238606631527,0.8912500143051147,0,0
412,1.4742479,1.7253980545163705,0.9743750095367432,0,0
413,0.2869698,0.19213641356290542,0.9668750166893005,0,0
414,0.90431595,1.2444619446330953,0.9674999713897705,0,0
415,0.44410253,0.6111838621303322,0.96875,0,0
416,1.3311483,1.33529566473507,0.9775000214576721,0,0
417,0.38898334,0.33312339760207177,0.9787499904632568,0,0
418,1.3454161,1.2012369946713504,1.027500033378601,0,0
419,0.30073258,0.489643769025375,1.0437500476837158,0,0
420,1.2667794,0.8932250487505295,1.175624966621399,0,0
421,0.2094717,0.17487839489615883,1.2743749618530273,0,0
422,0.45799124,0.6177347298589528,1.2512500286102295,0,0
423,1.2167385,1.4773998908560362,1.0750000476837158,0,0
424,0.1844272,0.23831659738375371,1.2218749523162842,0,0
425,0.3596336,0.23629645230751517,1.2218749523162842,0,0
426,0.7322216,1.2088719812283777,1.153749942779541,0,0
427,0.8199445,0.8873827239114828,1.1649999618530273,0,0
428,0.40731508,0.39811580408440006,1.1475000381469727,0,0
429,0.50520253,0.35172522296719166,1.090000033378601,0,0
430,0.6302885,0.6565425440788902,1.1856249570846558,0,0
431,0.10364777,0.20661642903974392,1.131250023841858,0,0
432,0.2622302,0.2675356395607509,1.0512499809265137,0,0
433,0.5625191,0.4437700054626289,1.0149999856948853,0,0
434,0.40782592,0.5175935344303939,1.0199999809265137,0,0
435,0.38164777,0.46023653205793347,1.071874976158142,0,0
436,0.354625,0.1627107082121031,1.037500023841858,0,0
437,0.76175797,0.5121827526470791,1.0549999475479126,0,0
438,0.1717611,0.07790500599684134,1.097499966621399,0,0
439,1.0712057,1.1440653559915974,1.1974999904632568,0,0
440,0.80292684,0.9150624450933474,1.183750033378601,0,0
441,0.1262086,0.14828007682905536,1.1906249523162842,0,0
442,0.56703556,0.5061728909810331,1.2549999952316284,0,0
443,0.22245523,0.23521701447363996,1.1768749952316284,0,0
444,0.12432879,0.22477368724073554,1.2431249618530273,0,0
445,0.38449955,0.4158536054537692,1.3668750524520874,0,0
446,0.22666487,0.2761584228780762,1.3731249570846558,0,0
447,0.61192286,0.37543782152201166,1.3918750286102295,0,0
448,0.90717065,1.0232551170072424,1.5306249856948853,0,0
449,1.0223067,1.0804978857180707,1.568750023841858,0,0
450,0.21207726,0.2932126044818866,1.3756250143051147,0,0
451,1.1377602,1.1979185897223181,1.4049999713897705,0,0
452,0.3935031,0.44756671542085286,1.3956249952316284,0,0
453,0.601225,0.37596253142959773,1.346250057220459,0,0
454,1.3301914,1.3279191134376442,1.3600000143051147,0,0
455,0.31081462,0.5115596667312968,1.3143750429153442,0,0
456,0.30723208,0.29583637861659856,1.5087499618530273,0,0
457,0.31122792,0.030504780827454395,1.503749966621399,0,0
458,1.0140294,1.0664332726444419,1.6662499904632568,0,0
459,0.10440165,0.07678239001175659,1.6325000524520874,0,0
460,0.19575506,0.3038686291329304,1.5425000190734863,0,0
461,0.074233174,0.0643788740913985,1.3849999904632568,0,0
462,0.029539645,0.09313829187358642,1.3574999570846558,0,0
463,0.17430371,0.23324215765208317,1.3268749713897705,0,0
464,0.27429593,0.22388877239777677,1.472499966621399,0,0
465,0.9284786,1.0388797609134355,1.3806250095367432,0,0
466,0.8890585,0.9079449523521765,1.5168750286102295,0,0
467,0.48954538,0.12683676161734023,1.3550000190734863,0,0
468,0.7230768,0.6358646082325855,1.3193750381469727,0,0
469,0.19935578,0.20552286186047383,1.1449999809265137,0,0
470,0.11090225,0.10096144832692623,1.1487499475479126,0,0
471,0.060614705,0.2114390989222946,1.0774999856948853,0,0
472,0.7366477,0.8698173383589447,1.2549999952316284,0,0
